transaction_id,order_date,store_id,product_id,quantity,unit_price,discount_percent,revenue
2505,2023-10-20,4,36,4,322,25,966.0
2506,2023-11-25,10,16,2,892,0,1784.0
2507,2023-11-29,7,40,5,832,0,4160.0
2508,2023-11-05,1,16,3,1339,0,4017.0
2509,2023-10-04,17,17,4,1354,20,4332.8
2510,2023-10-08,2,15,5,504,10,2268.0
2511,2023-09-04,11,16,2,1292,0,2584.0
2512,2023-09-01,9,15,4,428,25,1284.0
2513,2023-10-22,7,34,5,525,5,2493.75
2514,2023-11-21,17,11,5,1677,5,7965.75
2515,2023-10-25,17,1,5,869,20,3476.0
2516,2023-10-17,2,15,1,1319,10,1187.1000000000001
2517,2023-09-03,6,26,3,707,10,1908.9
2518,2023-09-25,14,4,4,1952,10,7027.2
2519,2023-10-14,6,43,4,625,25,1875.0
2520,2023-10-04,2,5,4,724,25,2172.0
2521,2023-10-06,1,35,5,176,20,704.0
2522,2023-09-27,10,13,3,1400,10,3780.0
2523,2023-10-29,5,10,2,1019,10,1834.2
2524,2023-11-22,2,11,4,1045,0,4180.0
2525,2023-11-12,16,18,3,565,10,1525.5
2526,2023-10-27,2,34,3,1571,25,3534.75
2527,2023-10-06,10,39,1,1443,0,1443.0
2528,2023-09-24,2,41,4,1283,0,5132.0
2529,2023-10-07,16,42,5,591,10,2659.5
2530,2023-11-19,16,50,3,412,5,1174.2
2531,2023-11-05,19,23,3,1754,15,4472.7
2532,2023-10-31,7,7,2,1284,25,1926.0
2533,2023-09-25,12,39,1,407,5,386.65
2534,2023-09-16,15,3,3,1986,10,5362.2
2535,2023-10-06,8,12,3,1269,10,3426.3
2536,2023-09-26,6,7,5,1798,5,8540.5
2537,2023-09-30,10,49,5,1519,10,6835.5
2538,2023-11-07,3,26,2,790,25,1185.0
2539,2023-09-16,19,33,2,188,0,376.0
2540,2023-09-23,17,37,2,834,20,1334.4
2541,2023-11-20,7,48,5,877,10,3946.5
2542,2023-10-16,20,15,5,850,10,3825.0
2543,2023-10-08,4,2,1,1431,5,1359.45
2544,2023-09-17,14,41,4,1669,0,6676.0
2545,2023-11-19,20,7,4,470,5,1786.0
2546,2023-11-30,15,32,1,550,25,412.5
2547,2023-09-03,8,4,4,266,5,1010.8
2548,2023-09-07,15,20,5,491,10,2209.5
2549,2023-10-03,20,50,4,1760,0,7040.0
2550,2023-10-16,14,36,5,835,25,3131.25
2551,2023-11-28,9,32,1,590,10,531.0
2552,2023-10-31,8,28,2,1024,25,1536.0
2553,2023-09-02,17,13,1,1273,10,1145.7
2554,2023-11-25,2,1,4,1591,10,5727.6
2555,2023-11-09,3,35,5,1824,10,8208.0
2556,2023-11-25,8,48,4,1166,20,3731.2000000000003
2557,2023-09-08,12,30,4,1044,15,3549.6
2558,2023-11-09,1,36,2,128,0,256.0
2559,2023-10-23,10,25,4,1997,20,6390.400000000001
2560,2023-09-03,20,16,2,1755,15,2983.5
2561,2023-10-18,3,19,5,1972,25,7395.0
2562,2023-11-25,6,1,5,1154,15,4904.5
2563,2023-11-29,7,5,2,792,15,1346.3999999999999
2564,2023-11-07,20,22,1,1797,20,1437.6000000000001
2565,2023-11-07,18,24,5,227,0,1135.0
2566,2023-11-03,11,43,1,866,5,822.6999999999999
2567,2023-09-19,19,45,5,1417,15,6022.25
2568,2023-09-15,5,37,5,540,5,2565.0
2569,2023-11-19,19,36,3,968,5,2758.7999999999997
2570,2023-09-08,11,36,4,1511,10,5439.6
2571,2023-10-31,12,4,4,1889,5,7178.2
2572,2023-11-06,10,36,1,1765,25,1323.75
2573,2023-10-08,8,18,4,623,25,1869.0
2574,2023-09-11,9,50,1,1670,10,1503.0
2575,2023-10-31,4,16,5,1833,0,9165.0
2576,2023-11-30,5,41,3,859,0,2577.0
2577,2023-11-14,8,18,3,209,25,470.25
2578,2023-10-30,9,22,5,1451,10,6529.5
2579,2023-09-29,15,2,2,1528,0,3056.0
2580,2023-11-26,15,21,2,1368,15,2325.6
2581,2023-10-14,16,36,4,1885,0,7540.0
2582,2023-09-04,14,44,1,1952,10,1756.8
2583,2023-09-01,8,39,3,262,25,589.5
2584,2023-09-23,18,47,4,659,15,2240.6
2585,2023-09-19,10,39,5,498,5,2365.5
2586,2023-10-27,20,29,3,682,5,1943.6999999999998
2587,2023-11-03,6,26,1,498,5,473.09999999999997
2588,2023-09-29,12,21,1,1616,25,1212.0
2589,2023-09-16,2,17,2,1769,10,3184.2000000000003
2590,2023-10-22,7,16,4,338,5,1284.3999999999999
2591,2023-10-05,16,31,5,1588,0,7940.0
2592,2023-10-13,3,9,3,1703,5,4853.55
2593,2023-10-08,13,31,1,1913,20,1530.4
2594,2023-10-29,3,14,3,1155,25,2598.75
2595,2023-11-22,18,49,5,1246,20,4984.0
2596,2023-11-27,11,37,3,1657,5,4722.45
2597,2023-11-01,8,2,4,1790,5,6802.0
2598,2023-09-12,6,48,2,209,20,334.40000000000003
2599,2023-10-18,1,46,3,1394,25,3136.5
2600,2023-10-07,1,14,2,1503,25,2254.5
2601,2023-11-03,8,33,5,399,5,1895.25
2602,2023-10-03,5,35,2,1750,25,2625.0
2603,2023-09-18,16,39,3,1855,15,4730.25
2604,2023-10-27,11,47,3,1101,25,2477.25
2605,2023-11-22,5,20,1,1865,20,1492.0
2606,2023-09-08,4,2,3,863,10,2330.1
2607,2023-10-24,6,41,2,348,20,556.8000000000001
2608,2023-10-21,14,19,1,620,0,620.0
2609,2023-11-03,19,37,3,133,15,339.15
2610,2023-11-12,9,18,3,327,10,882.9
2611,2023-10-18,12,16,5,684,5,3249.0
2612,2023-09-19,11,4,1,1522,0,1522.0
2613,2023-11-03,14,12,5,1057,0,5285.0
2614,2023-09-22,16,29,5,912,15,3876.0
2615,2023-10-23,1,7,5,823,10,3703.5
2616,2023-10-02,13,14,4,683,0,2732.0
2617,2023-09-08,13,12,5,669,10,3010.5
2618,2023-10-23,2,35,2,319,10,574.2
2619,2023-10-10,4,5,3,1494,25,3361.5
2620,2023-09-03,6,17,4,886,0,3544.0
2621,2023-10-05,5,42,5,1884,10,8478.0
2622,2023-10-26,3,32,3,627,15,1598.85
2623,2023-09-11,1,10,1,174,0,174.0
2624,2023-09-10,4,43,1,1741,15,1479.85
2625,2023-10-02,20,17,3,235,15,599.25
2626,2023-10-11,2,5,2,173,10,311.40000000000003
2627,2023-10-04,5,45,3,353,10,953.1
2628,2023-11-05,3,42,3,1141,25,2567.25
2629,2023-11-26,9,9,4,1121,25,3363.0
2630,2023-11-16,20,49,1,1166,0,1166.0
2631,2023-10-05,6,33,1,149,25,111.75
2632,2023-10-27,18,36,5,614,5,2916.5
2633,2023-10-06,6,36,3,843,0,2529.0
2634,2023-09-24,19,18,3,830,15,2116.5
2635,2023-11-28,12,9,2,670,25,1005.0
2636,2023-09-23,11,29,1,1919,25,1439.25
2637,2023-09-08,2,50,2,1937,25,2905.5
2638,2023-11-12,15,14,4,675,10,2430.0
2639,2023-10-26,12,25,5,1705,15,7246.25
2640,2023-11-01,12,15,2,1426,25,2139.0
2641,2023-09-27,9,6,1,1265,20,1012.0
2642,2023-09-06,2,42,4,1002,20,3206.4
2643,2023-09-14,3,29,3,301,15,767.55
2644,2023-10-30,12,15,4,306,25,918.0
2645,2023-09-18,16,29,2,514,5,976.5999999999999
2646,2023-09-12,1,4,1,320,5,304.0
2647,2023-10-12,3,18,2,1485,0,2970.0
2648,2023-09-15,20,50,3,857,0,2571.0
2649,2023-09-12,2,49,3,1204,25,2709.0
2650,2023-09-11,9,44,1,862,0,862.0
2651,2023-09-28,19,39,5,662,10,2979.0
2652,2023-09-02,15,16,4,1408,5,5350.4
2653,2023-10-28,18,11,4,468,15,1591.2
2654,2023-09-15,11,14,3,1615,25,3633.75
2655,2023-11-20,16,3,2,995,25,1492.5
2656,2023-10-09,17,50,2,1469,20,2350.4
2657,2023-09-15,5,42,5,303,5,1439.25
2658,2023-11-24,12,38,2,1148,5,2181.2
2659,2023-10-18,11,45,4,1056,5,4012.7999999999997
2660,2023-11-05,15,42,2,1676,0,3352.0
2661,2023-11-17,3,18,5,168,10,756.0
2662,2023-10-06,1,20,4,615,15,2091.0
2663,2023-10-08,20,48,2,1615,0,3230.0
2664,2023-11-21,16,25,4,339,10,1220.4
2665,2023-10-12,2,38,3,460,5,1311.0
2666,2023-10-08,2,13,3,1564,10,4222.8
2667,2023-10-30,3,4,3,1154,0,3462.0
2668,2023-10-30,8,14,2,1752,5,3328.7999999999997
2669,2023-09-23,15,33,5,806,0,4030.0
2670,2023-10-07,7,28,4,1725,15,5865.0
2671,2023-10-09,6,37,1,789,5,749.55
2672,2023-10-23,9,8,3,756,10,2041.2
2673,2023-10-11,20,44,3,1837,0,5511.0
2674,2023-10-04,1,34,1,1445,20,1156.0
2675,2023-11-16,8,44,1,443,10,398.7
2676,2023-11-18,3,5,2,1838,10,3308.4
2677,2023-09-21,4,5,4,635,5,2413.0
2678,2023-10-15,15,31,3,454,25,1021.5
2679,2023-11-17,6,45,5,1594,10,7173.0
2680,2023-10-27,15,9,2,1027,0,2054.0
2681,2023-11-10,3,42,2,1082,20,1731.2
2682,2023-09-15,14,32,5,204,15,867.0
2683,2023-09-10,20,33,5,1910,20,7640.0
2684,2023-11-24,14,3,5,1445,0,7225.0
2685,2023-10-11,4,30,1,1695,5,1610.25
2686,2023-11-25,12,50,3,1061,0,3183.0
2687,2023-11-14,17,12,1,626,25,469.5
2688,2023-10-13,7,29,3,603,25,1356.75
2689,2023-09-29,9,3,1,1208,25,906.0
2690,2023-09-10,3,26,4,1030,10,3708.0
2691,2023-11-24,13,30,3,808,5,2302.7999999999997
2692,2023-10-10,15,9,2,334,25,501.0
2693,2023-10-14,18,26,3,1979,15,5046.45
2694,2023-11-21,19,2,3,1386,15,3534.2999999999997
2695,2023-09-13,1,3,3,1129,0,3387.0
2696,2023-09-14,6,46,4,593,25,1779.0
2697,2023-10-31,2,4,1,1412,10,1270.8
2698,2023-09-29,14,25,2,1693,15,2878.1
2699,2023-09-02,6,13,1,1780,20,1424.0
2700,2023-09-09,14,39,1,977,5,928.15
2701,2023-11-28,4,44,5,1677,20,6708.0
2702,2023-11-12,8,35,4,1473,15,5008.2
2703,2023-11-23,3,23,5,1323,15,5622.75
2704,2023-09-12,19,9,4,1809,0,7236.0
2705,2023-10-08,14,2,1,1066,0,1066.0
2706,2023-11-30,20,41,1,1065,25,798.75
2707,2023-10-24,17,44,4,1063,5,4039.3999999999996
2708,2023-10-19,8,31,1,996,25,747.0
2709,2023-10-06,14,44,1,1458,0,1458.0
2710,2023-11-18,6,47,2,1730,10,3114.0
2711,2023-10-16,16,2,5,316,5,1501.0
2712,2023-10-12,19,32,5,722,10,3249.0
2713,2023-10-09,14,18,5,452,25,1695.0
2714,2023-11-06,19,13,3,791,0,2373.0
2715,2023-11-09,3,46,2,774,5,1470.6
2716,2023-10-10,10,5,5,730,25,2737.5
2717,2023-11-07,19,42,5,424,15,1802.0
2718,2023-10-01,9,44,2,1000,25,1500.0
2719,2023-10-19,20,10,1,1351,20,1080.8
2720,2023-09-16,13,43,5,1268,15,5389.0
2721,2023-11-13,7,25,1,407,10,366.3
2722,2023-11-23,14,34,5,753,15,3200.25
2723,2023-11-17,9,37,4,1757,25,5271.0
2724,2023-10-06,19,30,3,384,15,979.1999999999999
2725,2023-10-24,15,7,5,491,20,1964.0
2726,2023-10-16,20,6,4,1861,25,5583.0
2727,2023-10-16,14,3,2,459,20,734.4000000000001
2728,2023-10-19,6,13,4,868,15,2951.2
2729,2023-09-12,4,3,2,896,20,1433.6000000000001
2730,2023-10-19,8,26,5,1031,15,4381.75
2731,2023-11-01,17,24,2,264,5,501.59999999999997
2732,2023-09-20,9,6,4,832,15,2828.7999999999997
2733,2023-09-15,1,43,3,680,0,2040.0
2734,2023-11-27,20,49,1,920,20,736.0
2735,2023-09-08,14,42,1,1347,20,1077.6000000000001
2736,2023-11-15,11,12,3,223,10,602.1
2737,2023-10-26,3,49,1,443,10,398.7
2738,2023-11-11,9,36,5,1974,0,9870.0
2739,2023-09-25,14,2,5,623,20,2492.0
2740,2023-11-30,9,11,4,1175,20,3760.0
2741,2023-09-03,4,39,4,228,10,820.8000000000001
2742,2023-11-16,4,34,2,1258,10,2264.4
2743,2023-10-26,8,26,4,756,15,2570.4
2744,2023-11-28,2,18,5,1250,25,4687.5
2745,2023-10-30,9,21,4,837,20,2678.4
2746,2023-10-24,14,36,1,1038,20,830.4000000000001
2747,2023-11-07,9,40,2,170,15,289.0
2748,2023-11-19,16,46,2,372,20,595.2
2749,2023-09-04,17,44,5,1310,0,6550.0
2750,2023-10-05,16,22,4,1126,10,4053.6
2751,2023-11-27,12,30,1,1408,10,1267.2
2752,2023-11-15,3,50,4,121,25,363.0
2753,2023-11-03,11,43,3,265,10,715.5
2754,2023-11-03,14,30,4,1433,5,5445.4
2755,2023-10-22,18,8,5,974,0,4870.0
2756,2023-11-04,5,34,4,1600,0,6400.0
2757,2023-11-16,16,47,2,597,15,1014.9
2758,2023-09-15,20,9,1,533,5,506.34999999999997
2759,2023-10-16,5,20,5,857,20,3428.0
2760,2023-10-11,3,40,3,333,25,749.25
2761,2023-11-09,12,25,1,936,0,936.0
2762,2023-11-22,1,19,1,1793,5,1703.35
2763,2023-09-13,9,5,2,762,5,1447.8
2764,2023-10-21,9,11,2,824,0,1648.0
2765,2023-09-26,4,15,2,475,15,807.5
2766,2023-11-05,3,8,5,829,5,3937.75
2767,2023-10-05,17,19,4,1369,10,4928.400000000001
2768,2023-09-15,2,23,1,402,5,381.9
2769,2023-11-10,1,27,4,504,20,1612.8000000000002
2770,2023-09-28,8,40,4,1911,0,7644.0
2771,2023-09-11,13,32,2,1786,20,2857.6000000000004
2772,2023-10-05,15,26,4,807,15,2743.7999999999997
2773,2023-11-21,8,27,1,1016,25,762.0
2774,2023-10-28,12,19,1,120,10,108.0
2775,2023-10-08,12,50,3,356,0,1068.0
2776,2023-11-25,14,42,5,498,5,2365.5
2777,2023-09-08,15,29,4,1652,10,5947.2
2778,2023-11-25,15,39,5,150,5,712.5
2779,2023-11-14,9,41,5,546,15,2320.5
2780,2023-09-09,19,33,5,1393,25,5223.75
2781,2023-11-29,20,19,5,926,0,4630.0
2782,2023-11-06,8,37,1,694,15,589.9
2783,2023-09-07,19,19,4,917,15,3117.7999999999997
2784,2023-11-15,6,33,3,735,25,1653.75
2785,2023-11-13,20,47,5,1925,15,8181.25
2786,2023-10-22,19,16,3,1385,15,3531.75
2787,2023-10-12,4,23,1,1488,5,1413.6
2788,2023-10-04,7,7,1,1172,20,937.6
2789,2023-10-05,4,26,2,1641,5,3117.8999999999996
2790,2023-11-08,12,32,5,1752,25,6570.0
2791,2023-10-03,13,12,2,1241,10,2233.8
2792,2023-10-14,3,8,3,1576,25,3546.0
2793,2023-09-10,12,5,4,874,25,2622.0
2794,2023-11-02,2,42,2,1988,25,2982.0
2795,2023-09-25,2,28,1,1072,25,804.0
2796,2023-09-29,9,5,5,1764,15,7497.0
2797,2023-10-02,1,49,3,496,25,1116.0
2798,2023-09-20,8,26,1,782,10,703.8000000000001
2799,2023-11-05,6,5,4,1150,25,3450.0
2800,2023-09-27,6,22,5,810,5,3847.5
2801,2023-11-03,18,15,4,1495,15,5083.0
2802,2023-09-11,17,13,4,1949,5,7406.2
2803,2023-10-13,12,28,5,1980,15,8415.0
2804,2023-11-16,6,33,5,1220,5,5795.0
2805,2023-11-11,8,43,4,628,0,2512.0
2806,2023-10-06,19,23,3,784,20,1881.6000000000001
2807,2023-11-19,10,33,5,712,20,2848.0
2808,2023-11-11,1,43,1,285,15,242.25
2809,2023-11-09,13,18,2,795,0,1590.0
2810,2023-10-01,17,50,3,314,10,847.8000000000001
2811,2023-10-10,3,30,5,1374,0,6870.0
2812,2023-11-28,8,26,5,315,15,1338.75
2813,2023-09-05,14,16,3,128,0,384.0
2814,2023-10-19,3,13,2,201,10,361.8
2815,2023-11-22,16,39,4,222,15,754.8
2816,2023-09-18,13,33,1,153,20,122.4
2817,2023-09-13,20,26,5,1406,25,5272.5
2818,2023-10-23,17,48,2,1737,0,3474.0
2819,2023-11-09,13,1,1,1240,20,992.0
2820,2023-10-07,6,49,3,715,20,1716.0
2821,2023-10-27,17,38,5,656,5,3116.0
2822,2023-11-08,14,2,4,213,10,766.8000000000001
2823,2023-11-29,17,49,3,954,25,2146.5
2824,2023-09-01,8,6,5,1666,0,8330.0
2825,2023-09-09,11,46,2,775,20,1240.0
2826,2023-09-27,20,50,1,1076,20,860.8000000000001
2827,2023-11-06,1,38,1,800,10,720.0
2828,2023-10-22,7,42,5,1416,25,5310.0
2829,2023-09-17,17,24,3,1318,25,2965.5
2830,2023-09-10,10,18,4,391,20,1251.2
2831,2023-09-20,11,27,2,360,20,576.0
2832,2023-09-16,9,41,5,1330,20,5320.0
2833,2023-11-13,9,8,2,663,20,1060.8
2834,2023-11-04,5,28,1,148,5,140.6
2835,2023-10-05,17,10,4,1129,5,4290.2
2836,2023-09-22,9,17,2,478,25,717.0
2837,2023-10-13,17,29,5,1517,15,6447.25
2838,2023-10-21,19,6,4,323,0,1292.0
2839,2023-09-06,7,14,3,1146,10,3094.2000000000003
2840,2023-11-12,9,22,5,1107,15,4704.75
2841,2023-09-29,7,6,2,756,5,1436.3999999999999
2842,2023-10-23,13,26,4,209,5,794.1999999999999
2843,2023-10-10,11,39,5,823,5,3909.25
2844,2023-10-10,14,12,4,1935,15,6579.0
2845,2023-10-11,19,35,4,652,5,2477.6
2846,2023-09-07,11,14,4,1522,15,5174.8
2847,2023-10-19,13,22,2,1295,5,2460.5
2848,2023-09-18,14,23,5,1105,20,4420.0
2849,2023-11-16,13,48,1,797,20,637.6
2850,2023-09-25,1,7,1,825,0,825.0
2851,2023-10-13,8,40,2,405,5,769.5
2852,2023-11-28,12,50,2,1687,0,3374.0
2853,2023-09-05,19,25,4,1705,15,5797.0
2854,2023-11-05,12,13,5,1831,0,9155.0
2855,2023-09-21,8,21,5,1058,5,5025.5
2856,2023-09-18,8,41,3,1053,15,2685.15
2857,2023-11-19,13,10,3,1274,15,3248.7
2858,2023-11-11,12,9,1,1551,20,1240.8000000000002
2859,2023-11-03,16,15,3,720,15,1836.0
2860,2023-09-20,1,2,3,1590,15,4054.5
2861,2023-10-15,13,25,1,729,0,729.0
2862,2023-10-06,7,13,1,976,25,732.0
2863,2023-10-24,5,34,3,1730,15,4411.5
2864,2023-09-20,8,34,5,1891,10,8509.5
2865,2023-11-19,14,35,3,655,25,1473.75
2866,2023-09-05,13,38,4,166,20,531.2
2867,2023-09-28,15,3,4,1279,20,4092.8
2868,2023-11-27,17,42,4,934,15,3175.6
2869,2023-10-25,15,6,2,305,0,610.0
2870,2023-11-15,20,48,4,885,25,2655.0
2871,2023-09-24,18,49,5,254,20,1016.0
2872,2023-11-05,18,19,2,1814,20,2902.4
2873,2023-09-04,2,3,2,1632,10,2937.6
2874,2023-09-17,4,18,4,1695,15,5763.0
2875,2023-10-28,1,39,3,1197,25,2693.25
2876,2023-09-19,4,9,1,1172,20,937.6
2877,2023-10-18,18,12,3,882,20,2116.8
2878,2023-10-16,5,5,3,1590,20,3816.0
2879,2023-10-04,19,3,2,684,20,1094.4
2880,2023-09-18,15,11,2,807,0,1614.0
2881,2023-10-20,8,30,2,278,5,528.1999999999999
2882,2023-09-03,20,4,5,1171,10,5269.5
2883,2023-10-17,17,5,5,1195,0,5975.0
2884,2023-09-08,1,1,1,212,10,190.8
2885,2023-10-21,12,27,2,856,20,1369.6000000000001
2886,2023-09-08,19,28,4,996,10,3585.6
2887,2023-09-30,15,29,2,920,15,1564.0
2888,2023-10-16,9,18,5,258,15,1096.5
2889,2023-10-20,7,12,2,885,5,1681.5
2890,2023-10-29,2,13,5,1903,5,9039.25
2891,2023-11-04,9,41,2,1939,10,3490.2000000000003
2892,2023-11-11,10,2,4,1153,0,4612.0
2893,2023-11-23,2,37,1,1220,0,1220.0
2894,2023-10-25,19,45,4,350,20,1120.0
2895,2023-11-06,11,16,5,1642,0,8210.0
2896,2023-11-02,13,48,3,1215,5,3462.75
2897,2023-11-03,10,24,4,212,0,848.0
2898,2023-09-01,14,35,2,358,20,572.8000000000001
2899,2023-10-06,18,22,1,206,15,175.1
2900,2023-11-20,19,36,2,674,0,1348.0
2901,2023-09-30,9,11,2,1513,0,3026.0
2902,2023-10-29,7,46,4,1090,5,4142.0
2903,2023-10-19,3,29,1,1481,10,1332.9
2904,2023-10-30,20,35,3,1906,15,4860.3
2905,2023-09-17,6,48,2,1322,10,2379.6
2906,2023-10-14,2,15,1,526,20,420.8
2907,2023-09-30,6,31,3,1601,20,3842.4
2908,2023-11-16,3,42,2,958,10,1724.4
2909,2023-11-21,16,41,1,1972,5,1873.3999999999999
2910,2023-10-21,8,43,4,1626,25,4878.0
2911,2023-09-11,2,16,2,1781,5,3383.8999999999996
2912,2023-09-15,17,10,2,1017,25,1525.5
2913,2023-10-22,9,49,1,1696,25,1272.0
2914,2023-11-28,12,32,2,1243,5,2361.7
2915,2023-10-03,3,2,3,1696,25,3816.0
2916,2023-10-18,11,24,2,1432,25,2148.0
2917,2023-11-27,1,23,5,1661,25,6228.75
2918,2023-10-01,13,2,3,726,15,1851.3
2919,2023-10-11,15,38,1,574,20,459.20000000000005
2920,2023-11-17,5,31,3,651,25,1464.75
2921,2023-09-26,17,40,5,443,20,1772.0
2922,2023-11-30,6,26,5,727,20,2908.0
2923,2023-10-02,11,29,2,235,15,399.5
2924,2023-10-17,18,3,2,376,20,601.6
2925,2023-10-24,4,14,4,1934,10,6962.400000000001
2926,2023-11-21,3,25,3,1656,0,4968.0
2927,2023-11-19,13,48,4,130,15,442.0
2928,2023-09-11,9,1,5,346,0,1730.0
2929,2023-10-02,6,3,2,510,10,918.0
2930,2023-10-26,12,26,2,126,5,239.39999999999998
2931,2023-10-26,2,18,2,172,5,326.8
2932,2023-09-30,3,9,1,1220,25,915.0
2933,2023-09-25,3,38,5,772,5,3667.0
2934,2023-09-03,12,23,2,1469,15,2497.2999999999997
2935,2023-11-10,15,21,5,575,5,2731.25
2936,2023-09-21,9,1,2,1423,15,2419.1
2937,2023-10-10,8,21,3,1422,15,3626.1
2938,2023-09-16,11,27,5,386,0,1930.0
2939,2023-10-02,16,42,4,1572,5,5973.599999999999
2940,2023-11-19,4,6,1,311,20,248.8
2941,2023-11-13,1,44,4,1199,5,4556.2
2942,2023-10-07,7,36,5,500,5,2375.0
2943,2023-09-05,2,28,2,754,5,1432.6
2944,2023-11-10,5,45,5,1157,25,4338.75
2945,2023-09-17,7,17,1,597,20,477.6
2946,2023-09-20,4,40,5,947,20,3788.0
2947,2023-11-12,5,3,2,1639,15,2786.2999999999997
2948,2023-09-04,1,12,4,1451,20,4643.2
2949,2023-10-21,1,39,3,197,15,502.34999999999997
2950,2023-10-30,15,12,4,465,0,1860.0
2951,2023-11-25,20,2,2,1852,15,3148.4
2952,2023-09-16,19,46,2,562,5,1067.8
2953,2023-10-12,10,22,1,127,10,114.3
2954,2023-10-30,18,23,5,812,10,3654.0
2955,2023-10-20,3,30,5,1509,25,5658.75
2956,2023-10-11,11,5,4,372,5,1413.6
2957,2023-09-30,15,9,3,925,15,2358.75
2958,2023-10-11,11,21,3,1250,5,3562.5
2959,2023-09-04,17,11,1,301,25,225.75
2960,2023-10-21,17,5,2,1644,20,2630.4
2961,2023-09-11,6,35,1,1410,15,1198.5
2962,2023-09-09,5,27,5,549,5,2607.75
2963,2023-10-24,8,49,2,1211,20,1937.6000000000001
2964,2023-11-18,2,2,1,1441,25,1080.75
2965,2023-10-25,16,24,4,118,20,377.6
2966,2023-11-11,20,31,5,1716,15,7293.0
2967,2023-11-22,12,33,3,1230,25,2767.5
2968,2023-10-28,6,39,1,1581,25,1185.75
2969,2023-11-25,1,30,5,410,25,1537.5
2970,2023-11-18,4,46,5,511,0,2555.0
2971,2023-09-11,17,37,3,841,25,1892.25
2972,2023-09-06,13,28,3,723,0,2169.0
2973,2023-11-13,18,31,3,831,20,1994.4
2974,2023-11-12,5,11,1,734,0,734.0
2975,2023-09-13,3,23,3,597,20,1432.8000000000002
2976,2023-10-24,11,2,4,343,0,1372.0
2977,2023-09-18,13,40,5,789,20,3156.0
2978,2023-10-23,4,41,3,676,20,1622.4
2979,2023-10-07,14,27,5,1503,25,5636.25
2980,2023-09-28,11,35,2,614,25,921.0
2981,2023-10-27,10,2,2,306,20,489.6
2982,2023-10-15,19,39,3,1047,25,2355.75
2983,2023-11-30,18,37,5,493,20,1972.0
2984,2023-10-04,6,21,2,1144,25,1716.0
2985,2023-11-19,15,5,3,1928,10,5205.6
2986,2023-10-15,10,45,5,1650,0,8250.0
2987,2023-09-04,5,21,3,1466,20,3518.4
2988,2023-11-01,5,29,5,817,5,3880.75
2989,2023-11-25,10,20,2,301,25,451.5
2990,2023-10-18,5,38,3,219,25,492.75
2991,2023-10-07,3,20,2,1772,15,3012.4
2992,2023-11-19,6,50,3,1935,5,5514.75
2993,2023-11-07,4,25,1,1930,5,1833.5
2994,2023-10-09,18,2,2,488,10,878.4
2995,2023-09-14,9,32,2,1660,0,3320.0
2996,2023-10-03,17,26,4,1947,10,7009.2
2997,2023-09-16,13,6,2,333,0,666.0
2998,2023-10-29,15,41,5,1756,20,7024.0
2999,2023-10-11,20,3,3,701,10,1892.7
3000,2023-11-10,17,33,1,1443,15,1226.55
3001,2023-10-29,13,1,5,811,0,4055.0
3002,2023-11-15,16,5,5,1081,10,4864.5
3003,2023-10-23,4,13,5,1303,15,5537.75
3004,2023-11-18,5,19,5,956,5,4541.0
3005,2023-09-06,5,12,1,1491,25,1118.25
3006,2023-09-04,9,48,4,175,20,560.0
3007,2023-10-01,17,25,2,748,20,1196.8
3008,2023-11-10,13,35,5,749,5,3557.75
3009,2023-09-03,2,12,2,595,10,1071.0
3010,2023-10-18,13,30,2,1645,25,2467.5
3011,2023-10-03,19,5,5,1324,5,6289.0
3012,2023-09-21,3,34,4,929,15,3158.6
3013,2023-09-20,10,22,2,1469,25,2203.5
3014,2023-10-05,2,39,3,582,0,1746.0
3015,2023-09-02,13,13,2,1342,10,2415.6
3016,2023-09-27,19,47,5,1183,25,4436.25
3017,2023-11-01,17,3,1,1090,0,1090.0
3018,2023-11-19,14,20,2,1782,5,3385.7999999999997
3019,2023-11-15,12,31,4,718,20,2297.6
3020,2023-09-25,12,5,3,649,25,1460.25
3021,2023-11-10,11,24,3,745,25,1676.25
3022,2023-11-05,7,40,1,1344,0,1344.0
3023,2023-10-31,4,33,1,1938,0,1938.0
3024,2023-11-16,19,8,2,601,20,961.6
3025,2023-10-15,1,24,5,1256,0,6280.0
3026,2023-09-03,3,50,4,945,0,3780.0
3027,2023-09-20,13,20,3,152,25,342.0
3028,2023-11-06,15,16,1,549,20,439.20000000000005
3029,2023-09-13,2,50,4,161,20,515.2
3030,2023-09-24,11,12,5,1146,25,4297.5
3031,2023-09-01,4,13,3,143,5,407.54999999999995
3032,2023-09-13,19,45,3,919,5,2619.15
3033,2023-09-13,17,42,5,1681,25,6303.75
3034,2023-11-30,3,39,3,758,0,2274.0
3035,2023-09-05,18,25,5,827,10,3721.5
3036,2023-11-22,8,46,3,951,5,2710.35
3037,2023-09-11,19,32,2,146,5,277.4
3038,2023-10-05,5,24,5,1982,25,7432.5
3039,2023-11-23,7,48,4,919,25,2757.0
3040,2023-11-20,8,47,2,1147,10,2064.6
3041,2023-10-09,5,44,4,1780,10,6408.0
3042,2023-11-29,17,9,3,188,20,451.20000000000005
3043,2023-11-05,5,40,4,1297,25,3891.0
3044,2023-09-10,4,50,2,1699,5,3228.1
3045,2023-11-08,19,23,5,1242,15,5278.5
3046,2023-09-01,2,50,1,834,15,708.9
